local_id;type_local;surf_carre;nb_piece_princ;surf_terrain;nature_cult;nature_cult_spec;cadastre_id
9180;Appartement;57,11;3;;;;3822
6558;Appartement;57,12;2;;;;26869
9181;Appartement;57,12;3;;;;6755
9182;Appartement;57,14;3;;;;22328
9183;Appartement;57,15;3;;;;22408
12874;Appartement;57,15;4;;;;1474
6559;Appartement;57,16;2;;;;8267
9184;Appartement;57,16;3;;;;29254
12875;Appartement;57,16;4;;;;508
6560;Appartement;57,17;2;;;;4551
9185;Appartement;57,17;3;;;;14948
12876;Appartement;57,17;4;;;;8120
9186;Appartement;57,18;3;;;;2975
6561;Appartement;57,19;2;;;;550
9187;Appartement;57,19;3;;;;23155
9188;Appartement;57,20;3;;;;12069
6562;Appartement;57,21;2;;;;28085
9189;Appartement;57,21;3;;;;14293
6563;Appartement;57,22;2;;;;15822
9190;Appartement;57,22;3;;;;8924
6564;Appartement;57,23;2;;;;25001
9191;Appartement;57,23;3;;;;13434
9192;Appartement;57,24;3;;;;24682
12877;Appartement;57,24;4;;;;5082
9193;Appartement;57,25;3;;;;1912
9194;Maison;57,25;3;;;;27833
2863;Appartement;57,26;1;;;;830
6565;Appartement;57,26;2;;;;2515
9195;Appartement;57,26;3;;;;13516
2864;Appartement;57,27;1;;;;550
9196;Appartement;57,27;3;;;;18222
9197;Appartement;57,28;3;;;;14413
6566;Appartement;57,29;2;;;;20947
9198;Appartement;57,29;3;;;;5190
6567;Appartement;57,30;2;;;;12171
9199;Appartement;57,30;3;;;;12435
9200;Appartement;57,31;3;;;;25595
6568;Appartement;57,32;2;;;;8156
9201;Appartement;57,32;3;;;;2164
12878;Appartement;57,33;4;;;;7314
6569;Appartement;57,35;2;;;;9908
9202;Appartement;57,35;3;;;;22567
12879;Appartement;57,35;4;;;;24627
6570;Appartement;57,36;2;;;;5138
9203;Appartement;57,36;3;;;;550
6571;Appartement;57,37;2;;;;4616
9204;Appartement;57,37;3;;;;8458
12880;Appartement;57,37;4;;;;8326
6572;Maison;57,38;2;;;;12687
9205;Appartement;57,38;3;;;;21496
6573;Appartement;57,39;2;;;;29727
9206;Appartement;57,39;3;;;;4776
6574;Appartement;57,40;2;;;;2618
6575;Maison;57,40;2;;;;994
9207;Appartement;57,40;3;;;;1887
9208;Maison;57,40;3;;;;24527
12881;Appartement;57,40;4;;;;16437
6576;Appartement;57,41;2;;;;6076
9209;Appartement;57,41;3;;;;12982
9210;Appartement;57,42;3;;;;15236
6577;Appartement;57,43;2;;;;1225
9211;Appartement;57,43;3;;;;7282
9212;Appartement;57,44;3;;;;18908
9213;Maison;57,44;3;;;;1505
6578;Appartement;57,45;2;;;;1571
9214;Appartement;57,45;3;;;;12044
12882;Appartement;57,45;4;;;;22154
6579;Appartement;57,46;2;;;;627
9215;Appartement;57,46;3;;;;518
9216;Appartement;57,47;3;;;;3291
6580;Appartement;57,48;2;;;;9852
9217;Appartement;57,48;3;;;;16841
6581;Appartement;57,49;2;;;;6280
9218;Appartement;57,49;3;;;;1958
6582;Appartement;57,50;2;;;;8209
9219;Appartement;57,50;3;;;;25617
9220;Maison;57,50;3;;;;15442
12883;Appartement;57,50;4;;;;12658
6583;Appartement;57,51;2;;;;24363
9221;Appartement;57,51;3;;;;2915
9222;Appartement;57,52;3;;;;1345
6584;Appartement;57,53;2;;;;16310
9223;Appartement;57,53;3;;;;26615
6585;Appartement;57,54;2;;;;21309
9224;Appartement;57,54;3;;;;5339
6586;Appartement;57,55;2;;;;8226
9225;Appartement;57,55;3;;;;26473
12884;Appartement;57,55;4;;;;23859
2865;Appartement;57,56;1;;;;29027
6587;Appartement;57,56;2;;;;7092
6588;Appartement;57,57;2;;;;3820
9226;Appartement;57,57;3;;;;7337
9227;Appartement;57,58;3;;;;19446
9228;Appartement;57,59;3;;;;4604
6589;Appartement;57,60;2;;;;16279
9229;Appartement;57,60;3;;;;2624
9230;Maison;57,60;3;;;;2496
2866;Appartement;57,61;1;;;;11059
6590;Appartement;57,61;2;;;;23065
9231;Appartement;57,61;3;;;;6582
9232;Appartement;57,62;3;;;;437
12885;Appartement;57,62;4;;;;4817
6591;Maison;57,63;2;;;;11633
9233;Appartement;57,63;3;;;;24988
6592;Appartement;57,64;2;;;;23098
9234;Appartement;57,64;3;;;;22293
12886;Appartement;57,64;4;;;;25524
9235;Appartement;57,65;3;;;;6266
9236;Appartement;57,66;3;;;;1761
9237;Appartement;57,67;3;;;;22623
9238;Appartement;57,68;3;;;;26696
9239;Appartement;57,69;3;;;;14333
9240;Appartement;57,70;3;;;;18688
9241;Maison;57,71;3;;;;8679
6593;Appartement;57,72;2;;;;5330
12887;Appartement;57,72;4;;;;2448
9242;Appartement;57,73;3;;;;3045
6594;Appartement;57,74;2;;;;19338
9243;Appartement;57,74;3;;;;15800
6595;Appartement;57,75;2;;;;119
9244;Appartement;57,75;3;;;;3155
9245;Appartement;57,76;3;;;;4925
6596;Appartement;57,77;2;;;;2898
9246;Appartement;57,77;3;;;;29319
6597;Appartement;57,78;2;;;;1647
9247;Appartement;57,78;3;;;;8170
6598;Appartement;57,79;2;;;;16423
9248;Appartement;57,79;3;;;;10557
12888;Appartement;57,79;4;;;;4063
9249;Appartement;57,80;3;;;;1741
12889;Appartement;57,80;4;;;;728
6599;Appartement;57,81;2;;;;7942
9250;Appartement;57,81;3;;;;24365
6600;Appartement;57,82;2;;;;7115
9251;Appartement;57,82;3;;;;27737
9252;Appartement;57,83;3;;;;22109
6601;Appartement;57,84;2;;;;16537
9253;Appartement;57,84;3;;;;3472
9254;Appartement;57,85;3;;;;1263
2867;Appartement;57,86;1;;;;9329
9255;Appartement;57,86;3;;;;14661
6602;Appartement;57,87;2;;;;4993
9256;Appartement;57,87;3;;;;27492
2868;Appartement;57,88;1;;;;3826
6603;Appartement;57,88;2;;;;18220
9257;Appartement;57,88;3;;;;21059
6604;Appartement;57,89;2;;;;2828
9258;Appartement;57,89;3;;;;174
6605;Appartement;57,90;2;;;;6001
9259;Appartement;57,90;3;;;;4869
9260;Maison;57,90;3;;;;15
9261;Appartement;57,91;3;;;;11475
6606;Appartement;57,92;2;;;;17763
9262;Appartement;57,92;3;;;;7389
2869;Appartement;57,93;1;;;;628
9263;Appartement;57,93;3;;;;9778
9264;Appartement;57,94;3;;;;25907
6607;Maison;57,95;2;;;;10898
9265;Appartement;57,96;3;;;;8727
6608;Appartement;57,97;2;;;;13383
9266;Appartement;57,97;3;;;;8432
9267;Appartement;57,98;3;;;;1947
9268;Maison;57,98;3;;;;22634
9269;Appartement;57,99;3;;;;1306
6661;Appartement;58,00;2;;;;223
9373;Appartement;58,00;3;;;;22867
6610;Appartement;58,01;2;;;;20512
9271;Appartement;58,01;3;;;;3090
9272;Appartement;58,02;3;;;;8006
6611;Appartement;58,03;2;;;;2566
9273;Appartement;58,03;3;;;;17530
9274;Appartement;58,04;3;;;;282
12891;Appartement;58,04;4;;;;2570
6612;Appartement;58,05;2;;;;12459
9275;Appartement;58,05;3;;;;28357
12892;Appartement;58,05;4;;;;7249
6613;Appartement;58,06;2;;;;3231
9276;Appartement;58,06;3;;;;2567
9277;Maison;58,06;3;;;;18759
6614;Appartement;58,07;2;;;;19832
9278;Appartement;58,07;3;;;;15557
6615;Appartement;58,08;2;;;;27037
9279;Appartement;58,08;3;;;;6639
9280;Maison;58,08;3;;;;23555
9281;Appartement;58,09;3;;;;941
9282;Maison;58,09;3;;;;36
2870;Appartement;58,10;1;;;;3285
9283;Appartement;58,10;3;;;;25057
17813;Appartement;58,11;4;121;S;;26337
6616;Appartement;58,11;2;;;;28444
9284;Appartement;58,11;3;;;;172
2871;Appartement;58,12;1;;;;24454
6617;Appartement;58,12;2;;;;24488
9285;Appartement;58,12;3;;;;21004
6618;Appartement;58,13;2;;;;749
9286;Appartement;58,13;3;;;;5621
9287;Maison;58,13;3;;;;17511
9288;Appartement;58,14;3;;;;12824
6619;Appartement;58,15;2;;;;11
9289;Appartement;58,15;3;;;;12391
9290;Appartement;58,16;3;;;;10605
6620;Appartement;58,17;2;;;;9817
9291;Appartement;58,17;3;;;;2930
6621;Appartement;58,18;2;;;;1885
9292;Appartement;58,18;3;;;;7029
9293;Appartement;58,19;3;;;;20660
12893;Appartement;58,19;4;;;;420
2872;Appartement;58,20;1;;;;2226
6622;Appartement;58,20;2;;;;28598
9294;Appartement;58,20;3;;;;9418
6623;Appartement;58,21;2;;;;8299
9295;Appartement;58,21;3;;;;6651
9296;Appartement;58,22;3;;;;21862
6624;Appartement;58,23;2;;;;8874
9297;Appartement;58,23;3;;;;8398
6625;Appartement;58,24;2;;;;8158
9298;Appartement;58,24;3;;;;10595
9299;Appartement;58,25;3;;;;16533
12894;Appartement;58,25;4;;;;12703
9300;Appartement;58,26;3;;;;2743
6626;Appartement;58,27;2;;;;5885
9301;Appartement;58,27;3;;;;24628
6627;Appartement;58,30;2;;;;4658
9302;Appartement;58,30;3;;;;3576
6628;Appartement;58,32;2;;;;25511
9303;Appartement;58,32;3;;;;15470
9304;Appartement;58,33;3;;;;17753
9305;Appartement;58,34;3;;;;18379
2873;Appartement;58,35;1;;;;4983
6629;Appartement;58,35;2;;;;9008
9306;Appartement;58,35;3;;;;1050
6630;Appartement;58,36;2;;;;188
9307;Appartement;58,36;3;;;;29641
12895;Appartement;58,36;4;;;;26614
9308;Appartement;58,37;3;;;;9840
2874;Appartement;58,38;1;;;;522
9309;Appartement;58,38;3;;;;295
6631;Appartement;58,39;2;;;;29045
9310;Appartement;58,39;3;;;;8276
6632;Appartement;58,40;2;;;;18441
9311;Appartement;58,40;3;;;;26314
9312;Maison;58,40;3;;;;26859
9313;Appartement;58,41;3;;;;24124
9314;Appartement;58,42;3;;;;24248
6633;Appartement;58,43;2;;;;24258
9315;Appartement;58,43;3;;;;5739
9316;Appartement;58,44;3;;;;20482
9317;Appartement;58,45;3;;;;6250
6634;Appartement;58,46;2;;;;18481
9318;Appartement;58,46;3;;;;18940
9319;Appartement;58,47;3;;;;27581
6635;Appartement;58,48;2;;;;24138
9320;Appartement;58,49;3;;;;2524
6636;Appartement;58,50;2;;;;27264
9321;Appartement;58,50;3;;;;28188
9322;Appartement;58,51;3;;;;9560
6637;Appartement;58,52;2;;;;1438
9323;Appartement;58,52;3;;;;13563
6638;Appartement;58,53;2;;;;26395
9324;Appartement;58,53;3;;;;10464
2875;Appartement;58,54;1;;;;14804
9325;Appartement;58,54;3;;;;6808
9326;Appartement;58,55;3;;;;20535
6639;Appartement;58,56;2;;;;2743
9327;Appartement;58,56;3;;;;1121
9328;Appartement;58,57;3;;;;20828
9329;Appartement;58,58;3;;;;7873
9330;Appartement;58,59;3;;;;26800
6640;Appartement;58,60;2;;;;22127
9331;Appartement;58,60;3;;;;27146
9332;Maison;58,60;3;;;;21406
6641;Appartement;58,61;2;;;;6403
9333;Appartement;58,61;3;;;;29946
6642;Appartement;58,62;2;;;;22300
9334;Appartement;58,62;3;;;;16686
9335;Maison;58,62;3;;;;188
9336;Appartement;58,63;3;;;;27290
9337;Appartement;58,64;3;;;;27030
6643;Appartement;58,65;2;;;;23340
9338;Appartement;58,65;3;;;;19287
6644;Appartement;58,66;2;;;;27068
9339;Appartement;58,66;3;;;;8070
12896;Appartement;58,66;4;;;;19585
6645;Appartement;58,67;2;;;;2666
9340;Appartement;58,67;3;;;;528
9341;Appartement;58,68;3;;;;17026
6646;Appartement;58,69;2;;;;6373
6647;Appartement;58,70;2;;;;4322
9342;Appartement;58,70;3;;;;22423
6648;Appartement;58,71;2;;;;2594
9343;Appartement;58,71;3;;;;3937
9344;Appartement;58,72;3;;;;13498
12897;Appartement;58,72;4;;;;24587
9345;Appartement;58,73;3;;;;23667
16618;Maison;58,73;5;;;;26715
9346;Appartement;58,74;3;;;;3811
12898;Appartement;58,74;4;;;;14409
9347;Appartement;58,75;3;;;;4519
12899;Appartement;58,75;4;;;;422
2876;Appartement;58,76;1;;;;16894
9348;Appartement;58,76;3;;;;2501
9349;Maison;58,76;3;;;;5817
12900;Appartement;58,76;4;;;;17241
6649;Appartement;58,77;2;;;;26873
9350;Appartement;58,77;3;;;;9671
6650;Appartement;58,78;2;;;;2019
9351;Appartement;58,78;3;;;;7146
9352;Appartement;58,79;3;;;;21976
6651;Appartement;58,80;2;;;;4948
9353;Appartement;58,80;3;;;;19006
9354;Maison;58,80;3;;;;7378
12901;Appartement;58,80;4;;;;3878
2877;Appartement;58,81;1;;;;1994
9355;Appartement;58,81;3;;;;1466
6652;Appartement;58,82;2;;;;1572
9356;Appartement;58,82;3;;;;9210
9357;Maison;58,82;3;;;;6833
6653;Appartement;58,83;2;;;;15
9358;Appartement;58,83;3;;;;16105
9359;Appartement;58,84;3;;;;24868
9360;Appartement;58,85;3;;;;23907
9361;Appartement;58,86;3;;;;26107
6654;Appartement;58,87;2;;;;11976
9362;Appartement;58,87;3;;;;13988
9363;Appartement;58,88;3;;;;17160
2878;Appartement;58,89;1;;;;15
6655;Appartement;58,89;2;;;;2957
6656;Appartement;58,90;2;;;;219
6657;Appartement;58,91;2;;;;9876
9364;Appartement;58,91;3;;;;1743
9365;Appartement;58,92;3;;;;10938
9366;Appartement;58,93;3;;;;6757
9367;Appartement;58,94;3;;;;422
6658;Appartement;58,95;2;;;;3413
9368;Appartement;58,95;3;;;;26163
6659;Appartement;58,96;2;;;;6057
9369;Appartement;58,96;3;;;;14521
9370;Appartement;58,97;3;;;;18827
9371;Appartement;58,98;3;;;;29691
12902;Appartement;58,98;4;;;;22429
6660;Appartement;58,99;2;;;;20220
9372;Appartement;58,99;3;;;;23117
6719;Appartement;59,00;2;;;;13426
9476;Appartement;59,00;3;;;;2666
12924;Appartement;59,00;4;;;;2370
9374;Appartement;59,01;3;;;;22358
12903;Appartement;59,01;4;;;;19690
9375;Appartement;59,02;3;;;;19317
12904;Appartement;59,02;4;;;;1861
9376;Appartement;59,03;3;;;;2021
9377;Appartement;59,04;3;;;;3535
12905;Appartement;59,04;4;;;;23163
6662;Appartement;59,05;2;;;;13735
9378;Appartement;59,05;3;;;;13887
6663;Appartement;59,06;2;;;;7266
9379;Appartement;59,06;3;;;;21396
12906;Appartement;59,06;4;;;;20561
2879;Appartement;59,07;1;;;;14463
6664;Appartement;59,07;2;;;;1852
9380;Appartement;59,07;3;;;;1558
6665;Appartement;59,08;2;;;;444
9381;Appartement;59,08;3;;;;24318
9382;Appartement;59,09;3;;;;18794
12907;Appartement;59,09;4;;;;141
6666;Appartement;59,10;2;;;;6463
9383;Appartement;59,10;3;;;;16290
9384;Maison;59,10;3;;;;24923
17845;Maison;59,11;3;179;S;;197
6667;Appartement;59,11;2;;;;28629
9385;Appartement;59,11;3;;;;18910
6668;Appartement;59,12;2;;;;25750
6669;Maison;59,12;2;;;;28583
9386;Appartement;59,12;3;;;;546
12908;Appartement;59,12;4;;;;26034
6670;Appartement;59,13;2;;;;9022
9387;Appartement;59,13;3;;;;2088
9388;Maison;59,13;3;;;;22126
2880;Appartement;59,14;1;;;;9968
6671;Appartement;59,14;2;;;;2470
9389;Appartement;59,14;3;;;;15088
12909;Appartement;59,14;4;;;;7342
6672;Appartement;59,15;2;;;;7708
9390;Appartement;59,15;3;;;;2583
6673;Appartement;59,16;2;;;;893
9391;Appartement;59,16;3;;;;845
12910;Appartement;59,16;4;;;;8196
6674;Appartement;59,18;2;;;;9741
9392;Appartement;59,18;3;;;;18388
6675;Appartement;59,19;2;;;;4478
9393;Appartement;59,19;3;;;;9378
9394;Maison;59,19;3;;;;26987
6676;Appartement;59,20;2;;;;179
9395;Appartement;59,20;3;;;;18043
9396;Maison;59,20;3;;;;15092
6677;Appartement;59,21;2;;;;13164
9397;Appartement;59,22;3;;;;18226
6678;Appartement;59,23;2;;;;15707
9398;Appartement;59,23;3;;;;26077
6679;Appartement;59,25;2;;;;12443
9399;Appartement;59,25;3;;;;26
9400;Appartement;59,26;3;;;;18194
6680;Appartement;59,27;2;;;;2915
9401;Appartement;59,27;3;;;;25009
6681;Appartement;59,28;2;;;;23603
9402;Appartement;59,28;3;;;;7666
6682;Appartement;59,29;2;;;;36
9403;Appartement;59,29;3;;;;18001
6683;Appartement;59,30;2;;;;752
9404;Appartement;59,30;3;;;;4565
9405;Appartement;59,31;3;;;;3453
9406;Appartement;59,32;3;;;;2453
6684;Appartement;59,33;2;;;;12788
9407;Appartement;59,33;3;;;;26900
6685;Appartement;59,34;2;;;;24487
9408;Appartement;59,34;3;;;;8334
9409;Appartement;59,35;3;;;;14976
6686;Appartement;59,36;2;;;;23560
6687;Maison;59,36;2;;;;25406
9410;Appartement;59,36;3;;;;18746
6688;Appartement;59,37;2;;;;22946
9411;Appartement;59,37;3;;;;11790
9412;Appartement;59,38;3;;;;19231
9413;Appartement;59,39;3;;;;7615
6689;Appartement;59,40;2;;;;1913
9414;Appartement;59,40;3;;;;26536
6690;Appartement;59,41;2;;;;22903
9415;Appartement;59,41;3;;;;5059
12911;Appartement;59,41;4;;;;154
2881;Appartement;59,42;1;;;;13566
6691;Appartement;59,42;2;;;;27634
9416;Appartement;59,42;3;;;;24827
9417;Appartement;59,43;3;;;;11522
9418;Appartement;59,44;3;;;;8854
9419;Appartement;59,45;3;;;;10638
9420;Maison;59,45;3;;;;5479
9421;Appartement;59,46;3;;;;9895
16619;Appartement;59,46;5;;;;6119
6692;Appartement;59,47;2;;;;17134
9422;Appartement;59,47;3;;;;23212
6693;Appartement;59,48;2;;;;17992
9423;Appartement;59,48;3;;;;20747
6694;Appartement;59,49;2;;;;3689
9424;Appartement;59,49;3;;;;25328
6695;Appartement;59,50;2;;;;18303
9425;Appartement;59,50;3;;;;154
12912;Appartement;59,50;4;;;;28256
6696;Appartement;59,51;2;;;;8277
9426;Appartement;59,51;3;;;;5802
9427;Appartement;59,52;3;;;;21246
6697;Appartement;59,53;2;;;;18799
9428;Appartement;59,53;3;;;;447
2882;Appartement;59,54;1;;;;29353
9429;Appartement;59,54;3;;;;9939
6698;Appartement;59,55;2;;;;18989
9430;Appartement;59,55;3;;;;2994
12913;Appartement;59,55;4;;;;154
6699;Maison;59,56;2;;;;15227
9431;Appartement;59,56;3;;;;21366
6700;Appartement;59,57;2;;;;12226
9432;Appartement;59,57;3;;;;13085
6701;Appartement;59,58;2;;;;18562
9433;Appartement;59,58;3;;;;1707
12914;Appartement;59,58;4;;;;21915
9434;Appartement;59,59;3;;;;13835
2883;Appartement;59,60;1;;;;23558
6702;Appartement;59,60;2;;;;8721
9435;Appartement;59,60;3;;;;20967
12915;Appartement;59,60;4;;;;9501
6703;Appartement;59,61;2;;;;18403
9436;Appartement;59,61;3;;;;8719
6704;Appartement;59,62;2;;;;14234
9437;Appartement;59,62;3;;;;21320
9438;Appartement;59,63;3;;;;28644
9439;Appartement;59,64;3;;;;4180
9440;Maison;59,64;3;;;;443
6705;Appartement;59,65;2;;;;20245
9441;Appartement;59,65;3;;;;26257
9442;Appartement;59,66;3;;;;20468
9443;Maison;59,66;3;;;;26
6706;Appartement;59,67;2;;;;9889
9444;Appartement;59,67;3;;;;13279
9445;Maison;59,67;3;;;;25669
6707;Appartement;59,69;2;;;;12954
9446;Appartement;59,69;3;;;;21165
9447;Appartement;59,70;3;;;;7745
6708;Appartement;59,71;2;;;;1560
9448;Appartement;59,71;3;;;;10580
9449;Maison;59,71;3;;;;7887
6709;Appartement;59,72;2;;;;11371
9450;Appartement;59,72;3;;;;121
12916;Appartement;59,72;4;;;;153
6710;Appartement;59,73;2;;;;7980
9451;Appartement;59,73;3;;;;10053
9452;Appartement;59,74;3;;;;3759
9453;Appartement;59,75;3;;;;18380
12917;Appartement;59,75;4;;;;18512
9454;Appartement;59,76;3;;;;17654
9455;Appartement;59,77;3;;;;5538
6711;Appartement;59,78;2;;;;29620
9456;Appartement;59,78;3;;;;411
6712;Appartement;59,79;2;;;;8228
9457;Appartement;59,79;3;;;;506
12918;Appartement;59,79;4;;;;16737
6713;Appartement;59,80;2;;;;26369
9458;Appartement;59,80;3;;;;11974
6714;Appartement;59,81;2;;;;307
9459;Appartement;59,81;3;;;;26152
12919;Appartement;59,81;4;;;;17259
9460;Appartement;59,82;3;;;;7571
12920;Appartement;59,82;4;;;;142
9461;Appartement;59,83;3;;;;20638
2884;Appartement;59,84;1;;;;23071
6715;Appartement;59,84;2;;;;19652
9462;Appartement;59,84;3;;;;8163
9463;Appartement;59,85;3;;;;16386
6716;Appartement;59,86;2;;;;4181
9464;Appartement;59,86;3;;;;465
9465;Appartement;59,87;3;;;;29179
16620;Appartement;59,87;5;;;;25435
9466;Appartement;59,88;3;;;;28815
9467;Appartement;59,89;3;;;;3788
9468;Appartement;59,90;3;;;;28028
6717;Appartement;59,91;2;;;;6391
9469;Appartement;59,91;3;;;;1672
9470;Appartement;59,92;3;;;;6672
6718;Appartement;59,93;2;;;;16769
9471;Appartement;59,93;3;;;;6587
12921;Appartement;59,94;4;;;;7769
9472;Appartement;59,95;3;;;;27294
9473;Appartement;59,97;3;;;;24645
12922;Appartement;59,97;4;;;;3363
9474;Appartement;59,98;3;;;;7773
12923;Appartement;59,98;4;;;;21859
9475;Appartement;59,99;3;;;;20178
6768;Appartement;60,00;2;;;;23931
9584;Appartement;60,00;3;;;;6681
12952;Appartement;60,00;4;;;;14813
12953;Maison;60,00;4;;;;17409
6722;Appartement;60,01;2;;;;22391
9477;Appartement;60,01;3;;;;14675
6723;Appartement;60,02;2;;;;24656
9478;Appartement;60,02;3;;;;27959
9479;Maison;60,02;3;;;;18709
6724;Appartement;60,03;2;;;;10959
9480;Appartement;60,03;3;;;;991
6725;Appartement;60,04;2;;;;1560
9481;Appartement;60,04;3;;;;28430
9482;Appartement;60,05;3;;;;18070
12926;Appartement;60,05;4;;;;26874
16622;Appartement;60,05;5;;;;27554
6726;Appartement;60,06;2;;;;28765
9483;Appartement;60,06;3;;;;25338
6727;Appartement;60,07;2;;;;2502
9484;Appartement;60,07;3;;;;1763
12927;Appartement;60,07;4;;;;5500
9485;Appartement;60,08;3;;;;1326
12928;Appartement;60,08;4;;;;16434
6728;Appartement;60,09;2;;;;11958
6729;Maison;60,09;2;;;;5291
9486;Appartement;60,09;3;;;;28948
12929;Appartement;60,09;4;;;;2184
6730;Appartement;60,10;2;;;;13977
9487;Appartement;60,10;3;;;;23131
9488;Maison;60,10;3;;;;2330
6731;Appartement;60,11;2;;;;13012
9489;Appartement;60,11;3;;;;7628
6732;Appartement;60,12;2;;;;307
9490;Appartement;60,12;3;;;;1862
6733;Appartement;60,13;2;;;;1913
9491;Appartement;60,13;3;;;;5945
9492;Appartement;60,14;3;;;;20664
2893;Appartement;60,15;1;;;;459
9493;Appartement;60,15;3;;;;28327
9494;Appartement;60,16;3;;;;27475
9495;Appartement;60,17;3;;;;16787
9496;Appartement;60,19;3;;;;11756
12930;Appartement;60,19;4;;;;27318
9497;Appartement;60,20;3;;;;2960
12931;Appartement;60,20;4;;;;5273
9498;Appartement;60,21;3;;;;25373
6734;Appartement;60,22;2;;;;78
9499;Appartement;60,22;3;;;;20812
9500;Appartement;60,23;3;;;;14291
9501;Appartement;60,24;3;;;;26922
12932;Appartement;60,24;4;;;;14313
9502;Appartement;60,25;3;;;;4963
16623;Maison;60,25;5;;;;6019
9503;Appartement;60,26;3;;;;28073
6735;Appartement;60,27;2;;;;18433
9504;Appartement;60,27;3;;;;11302
6736;Appartement;60,28;2;;;;1475
9505;Appartement;60,28;3;;;;20280
6737;Appartement;60,29;2;;;;17084
9506;Appartement;60,29;3;;;;13612
2894;Appartement;60,30;1;;;;18678
9507;Appartement;60,30;3;;;;7821
9508;Maison;60,30;3;;;;19196
12933;Appartement;60,30;4;;;;13380
9509;Appartement;60,31;3;;;;28893
6738;Appartement;60,32;2;;;;3919
9510;Appartement;60,32;3;;;;1379
9511;Appartement;60,33;3;;;;29544
12934;Appartement;60,33;4;;;;6810
6739;Appartement;60,34;2;;;;24040
9512;Appartement;60,34;3;;;;16292
9513;Maison;60,34;3;;;;991
9514;Appartement;60,35;3;;;;142
12935;Appartement;60,35;4;;;;21399
9515;Appartement;60,36;3;;;;56
6740;Appartement;60,37;2;;;;16545
9516;Appartement;60,37;3;;;;1783
6741;Appartement;60,38;2;;;;28027
9517;Appartement;60,38;3;;;;1320
9518;Appartement;60,39;3;;;;26068
9519;Appartement;60,40;3;;;;17675
9520;Maison;60,40;3;;;;22807
9521;Appartement;60,41;3;;;;8250
12936;Appartement;60,41;4;;;;20552
6742;Appartement;60,42;2;;;;9940
9522;Appartement;60,42;3;;;;2387
9523;Maison;60,42;3;;;;24993
6743;Appartement;60,43;2;;;;26049
9524;Appartement;60,43;3;;;;28857
9525;Appartement;60,44;3;;;;17683
6744;Appartement;60,45;2;;;;15995
9526;Appartement;60,45;3;;;;21659
6745;Appartement;60,46;2;;;;2184
9527;Appartement;60,46;3;;;;15216
6746;Appartement;60,47;2;;;;479
9528;Appartement;60,47;3;;;;18219
6747;Appartement;60,48;2;;;;1417
9529;Appartement;60,48;3;;;;16318
6748;Appartement;60,49;2;;;;21121
9530;Appartement;60,49;3;;;;213
12937;Appartement;60,49;4;;;;29947
9531;Appartement;60,50;3;;;;28501
6749;Appartement;60,51;2;;;;23511
9532;Appartement;60,51;3;;;;17475
9533;Appartement;60,52;3;;;;11408
6750;Appartement;60,53;2;;;;9316
9534;Appartement;60,53;3;;;;14606
9535;Appartement;60,54;3;;;;7096
9536;Appartement;60,55;3;;;;16475
9537;Maison;60,55;3;;;;15579
9538;Appartement;60,56;3;;;;12410
6751;Appartement;60,57;2;;;;3124
9539;Appartement;60,58;3;;;;12082
12938;Appartement;60,58;4;;;;23059
9540;Appartement;60,59;3;;;;16832
6752;Appartement;60,60;2;;;;13543
9541;Appartement;60,60;3;;;;15994
9542;Appartement;60,61;3;;;;8596
6753;Appartement;60,62;2;;;;26789
9543;Appartement;60,62;3;;;;4247
9544;Appartement;60,63;3;;;;7431
6754;Appartement;60,64;2;;;;25754
9545;Appartement;60,64;3;;;;4040
9546;Appartement;60,65;3;;;;247
9547;Appartement;60,66;3;;;;272
2895;Appartement;60,67;1;;;;22631
